data,genero,localidade,salario
**/**/1994,Male,"**,**, Mexico",$6686.36
**/**/1994,Male,"**,**, Mexico",$3389.21
**/**/1994,Male,"**,**, Mexico",$3408.00
**/**/1994,Male,"**,**, Portugal",$4504.29
**/**/1994,Male,"**,**, Portugal",$7857.47
**/**/1994,Male,"**,**, Portugal",$1809.17
**/**/1994,Male,"**,**, Portugal",$2437.75
**/**/1994,Male,"**,**, Portugal",$2666.96
**/**/1994,Male,"**,**, Portugal",$2533.59
**/**/1994,Male,"**,**, Portugal",$6043.66
**/**/1994,Male,"**,**, Sweden",$5726.93
**/**/1994,Male,"**,**, Sweden",$6525.63
**/**/1995,Female,"**,**, France",$2565.78
**/**/1995,Female,"**,**, France",$3227.73
**/**/1995,Female,"**,**, Mexico",$5563.62
**/**/1995,Female,"**,**, Mexico",$3667.75
**/**/1995,Female,"**,**, Mexico",$1483.52
**/**/1995,Female,"**,**, Portugal",$2363.38
**/**/1995,Female,"**,**, Portugal",$5848.86
**/**/1995,Female,"**,**, United States",$3480.31
**/**/1995,Female,"**,**, United States",$5116.24
**/**/1995,Female,"**,**, United States",$5057.48
**/**/1995,Male,"**,**, France",$2208.72
**/**/1995,Male,"**,**, France",$3770.58
**/**/1995,Male,"**,**, Mexico",$959.80
**/**/1995,Male,"**,**, Mexico",$7844.90
**/**/1995,Male,"**,**, Portugal",$6842.64
**/**/1995,Male,"**,**, Portugal",$4389.71
**/**/1995,Male,"**,**, Portugal",$6584.92
**/**/1995,Male,"**,**, Portugal",$2582.92
**/**/1995,Male,"**,**, Portugal",$2608.66
**/**/1995,Male,"**,**, United States",$1697.67
**/**/1995,Male,"**,**, United States",$2946.19
**/**/1995,Male,"**,**, United States",$1967.98
**/**/1996,Female,"**,**, Canada",$1693.13
**/**/1996,Female,"**,**, Canada",$7370.54
**/**/1996,Female,"**,**, France",$1934.60
**/**/1996,Female,"**,**, France",$7410.13
**/**/1996,Female,"**,**, Mexico",$1144.42
**/**/1996,Female,"**,**, Mexico",$2667.16
**/**/1996,Female,"**,**, Mexico",$4970.32
**/**/1996,Female,"**,**, Mexico",$1780.40
**/**/1996,Female,"**,**, Portugal",$2642.75
**/**/1996,Female,"**,**, Portugal",$7753.83
**/**/1996,Female,"**,**, Portugal",$7588.24
**/**/1996,Female,"**,**, Portugal",$2981.49
**/**/1996,Female,"**,**, Sweden",$2541.75
**/**/1996,Female,"**,**, Sweden",$2923.67
**/**/1996,Female,"**,**, Sweden",$6059.58
**/**/1996,Female,"**,**, Sweden",$6416.83
**/**/1996,Female,"**,**, Sweden",$2172.78
**/**/1996,Female,"**,**, United States",$1031.51
**/**/1996,Female,"**,**, United States",$4441.41
**/**/1996,Male,"**,**, France",$4354.51
**/**/1996,Male,"**,**, France",$6606.39
**/**/1996,Male,"**,**, France",$6648.08
**/**/1996,Male,"**,**, France",$5620.85
**/**/1996,Male,"**,**, France",$5362.26
**/**/1996,Male,"**,**, United States",$6488.85
**/**/1996,Male,"**,**, United States",$3911.57
**/**/1997,Female,"**,**, Canada",$5974.55
**/**/1997,Female,"**,**, Canada",$1647.59
**/**/1997,Female,"**,**, France",$5536.87
**/**/1997,Female,"**,**, France",$6428.54
**/**/1997,Female,"**,**, France",$5891.93
**/**/1997,Female,"**,**, Portugal",$7077.49
**/**/1997,Female,"**,**, Portugal",$3572.00
**/**/1997,Female,"**,**, Portugal",$1575.77
**/**/1997,Female,"**,**, Sweden",$6062.26
**/**/1997,Female,"**,**, Sweden",$4718.05
**/**/1997,Female,"**,**, Sweden",$1624.94
**/**/1997,Female,"**,**, Sweden",$7858.32
**/**/1997,Female,"**,**, United States",$5428.38
**/**/1997,Female,"**,**, United States",$6834.47
**/**/1997,Female,"**,**, United States",$2306.02
**/**/1997,Female,"**,**, United States",$4630.14
**/**/1997,Male,"**,**, Portugal",$1247.98
**/**/1997,Male,"**,**, Portugal",$4461.88
**/**/1997,Male,"**,**, Sweden",$938.01
**/**/1997,Male,"**,**, Sweden",$1823.14
**/**/1997,Male,"**,**, United States",$5366.98
**/**/1997,Male,"**,**, United States",$5130.58
**/**/1998,Female,"**,**, Canada",$979.70
**/**/1998,Female,"**,**, Canada",$7697.11
**/**/1998,Female,"**,**, France",$2306.32
**/**/1998,Female,"**,**, France",$7201.06
**/**/1998,Female,"**,**, Mexico",$3769.13
**/**/1998,Female,"**,**, Mexico",$4460.26
**/**/1998,Female,"**,**, Portugal",$6030.61
**/**/1998,Female,"**,**, Portugal",$6545.90
**/**/1998,Female,"**,**, Portugal",$2270.42
**/**/1998,Female,"**,**, Sweden",$4576.59
**/**/1998,Female,"**,**, Sweden",$7553.46
**/**/1998,Female,"**,**, Sweden",$6075.15
**/**/1998,Female,"**,**, United States",$3562.87
**/**/1998,Female,"**,**, United States",$4324.50
**/**/1998,Male,"**,**, Canada",$4094.94
**/**/1998,Male,"**,**, Canada",$4675.13
**/**/1998,Male,"**,**, Canada",$4067.61
**/**/1998,Male,"**,**, France",$5323.97
**/**/1998,Male,"**,**, France",$6769.72
**/**/1998,Male,"**,**, France",$4491.03
**/**/1998,Male,"**,**, Portugal",$6954.30
**/**/1998,Male,"**,**, Portugal",$2381.31
**/**/1999,Female,"**,**, France",$6940.06
**/**/1999,Female,"**,**, France",$1622.32
**/**/1999,Female,"**,**, France",$1467.94
**/**/1999,Female,"**,**, France",$6424.69
**/**/1999,Female,"**,**, United States",$4924.11
**/**/1999,Female,"**,**, United States",$6285.14
**/**/1999,Female,"**,**, United States",$5896.63
**/**/1999,Female,"**,**, United States",$2460.19
**/**/1999,Male,"**,**, France",$7900.09
**/**/1999,Male,"**,**, France",$5736.48
**/**/1999,Male,"**,**, Mexico",$4430.56
**/**/1999,Male,"**,**, Mexico",$1452.90
**/**/1999,Male,"**,**, Mexico",$1534.82
**/**/1999,Male,"**,**, Mexico",$5328.86
**/**/1999,Male,"**,**, Portugal",$2534.88
**/**/1999,Male,"**,**, Portugal",$5979.17
**/**/1999,Male,"**,**, Portugal",$6999.54
**/**/1999,Male,"**,**, Sweden",$5383.93
**/**/1999,Male,"**,**, Sweden",$6492.17
**/**/1999,Male,"**,**, Sweden",$4542.92
**/**/1999,Male,"**,**, Sweden",$4632.50
**/**/1999,Male,"**,**, Sweden",$4615.15
**/**/1999,Male,"**,**, United States",$4941.92
**/**/1999,Male,"**,**, United States",$3911.50
**/**/1999,Male,"**,**, United States",$1575.72
**/**/2000,Female,"**,**, Canada",$4938.67
**/**/2000,Female,"**,**, Canada",$4762.01
**/**/2000,Female,"**,**, France",$7274.50
**/**/2000,Female,"**,**, France",$5368.06
**/**/2000,Female,"**,**, Mexico",$7103.44
**/**/2000,Female,"**,**, Mexico",$1126.55
**/**/2000,Female,"**,**, Mexico",$5966.72
**/**/2000,Female,"**,**, Portugal",$5737.46
**/**/2000,Female,"**,**, Portugal",$1411.11
**/**/2000,Female,"**,**, Portugal",$4466.02
**/**/2000,Female,"**,**, Portugal",$6154.03
**/**/2000,Female,"**,**, Portugal",$3114.52
**/**/2000,Female,"**,**, Sweden",$6250.72
**/**/2000,Female,"**,**, Sweden",$4941.80
**/**/2000,Female,"**,**, Sweden",$3615.07
**/**/2000,Female,"**,**, Sweden",$3800.57
**/**/2000,Female,"**,**, Sweden",$5087.05
**/**/2000,Female,"**,**, United States",$6964.99
**/**/2000,Female,"**,**, United States",$1676.91
**/**/2000,Female,"**,**, United States",$5152.79
**/**/2000,Female,"**,**, United States",$5196.14
**/**/2000,Female,"**,**, United States",$7530.19
**/**/2000,Male,"**,**, France",$2851.56
**/**/2000,Male,"**,**, France",$4510.14
**/**/2000,Male,"**,**, Mexico",$4477.79
**/**/2000,Male,"**,**, Mexico",$7718.68
**/**/2000,Male,"**,**, Mexico",$3209.90
**/**/2000,Male,"**,**, Sweden",$3472.88
**/**/2000,Male,"**,**, Sweden",$919.06
**/**/2000,Male,"**,**, Sweden",$5745.78
**/**/2000,Male,"**,**, Sweden",$2321.79
**/**/2001,Female,"**,**, Canada",$2894.36
**/**/2001,Female,"**,**, Canada",$6431.42
**/**/2001,Female,"**,**, France",$3747.55
**/**/2001,Female,"**,**, France",$4544.05
**/**/2001,Female,"**,**, Mexico",$2690.43
**/**/2001,Female,"**,**, Mexico",$2184.75
**/**/2001,Female,"**,**, Mexico",$5229.44
**/**/2001,Female,"**,**, United States",$5892.17
**/**/2001,Female,"**,**, United States",$2622.47
**/**/2001,Male,"**,**, France",$7665.32
**/**/2001,Male,"**,**, France",$3316.55
**/**/2001,Male,"**,**, France",$3381.06
**/**/2001,Male,"**,**, Portugal",$4663.87
**/**/2001,Male,"**,**, Portugal",$6118.17
**/**/2001,Male,"**,**, Portugal",$7491.62
**/**/2002,Female,"**,**, France",$6889.74
**/**/2002,Female,"**,**, France",$7213.98
**/**/2002,Female,"**,**, France",$5843.31
**/**/2002,Female,"**,**, France",$5198.50
**/**/2002,Female,"**,**, France",$1032.68
**/**/2002,Female,"**,**, Portugal",$4332.69
**/**/2002,Female,"**,**, Portugal",$7649.68
**/**/2002,Female,"**,**, Sweden",$4874.88
**/**/2002,Female,"**,**, Sweden",$1609.66
**/**/2002,Female,"**,**, Sweden",$1798.82
**/**/2002,Female,"**,**, United States",$1041.43
**/**/2002,Female,"**,**, United States",$5805.91
**/**/2002,Male,"**,**, France",$7512.12
**/**/2002,Male,"**,**, France",$3635.14
**/**/2002,Male,"**,**, Portugal",$7540.04
**/**/2002,Male,"**,**, Portugal",$7917.34
**/**/2002,Male,"**,**, United States",$1175.28
**/**/2002,Male,"**,**, United States",$1006.79
**/**/2003,Female,"**,**, France",$5080.95
**/**/2003,Female,"**,**, France",$1422.11
**/**/2003,Female,"**,**, Portugal",$2137.01
**/**/2003,Female,"**,**, Portugal",$4930.40
**/**/2003,Female,"**,**, Sweden",$7582.88
**/**/2003,Female,"**,**, Sweden",$886.98
**/**/2003,Female,"**,**, Sweden",$6190.47
**/**/2003,Female,"**,**, United States",$6243.42
**/**/2003,Female,"**,**, United States",$1839.10
**/**/2003,Female,"**,**, United States",$1668.43
**/**/2003,Male,"**,**, Canada",$6593.84
**/**/2003,Male,"**,**, Canada",$3585.21
**/**/2003,Male,"**,**, France",$4105.04
**/**/2003,Male,"**,**, France",$1768.62
**/**/2003,Male,"**,**, Mexico",$4663.81
**/**/2003,Male,"**,**, Mexico",$7646.16
**/**/2003,Male,"**,**, Portugal",$7386.55
**/**/2003,Male,"**,**, Portugal",$5214.50
**/**/2003,Male,"**,**, Portugal",$6760.76
**/**/2003,Male,"**,**, Portugal",$7779.56
**/**/2003,Male,"**,**, Portugal",$4260.82
**/**/2003,Male,"**,**, Portugal",$7421.85
**/**/2003,Male,"**,**, Portugal",$7070.82
**/**/2004,Female,"**,**, Canada",$7209.03
**/**/2004,Female,"**,**, Canada",$7039.05
**/**/2004,Female,"**,**, France",$1191.96
**/**/2004,Female,"**,**, France",$6148.93
**/**/2004,Female,"**,**, France",$2463.52
**/**/2004,Female,"**,**, France",$2671.01
**/**/2004,Female,"**,**, Mexico",$7803.39
**/**/2004,Female,"**,**, Mexico",$7048.51
**/**/2004,Female,"**,**, Portugal",$3639.38
**/**/2004,Female,"**,**, Portugal",$5798.07
**/**/2004,Female,"**,**, Sweden",$5477.25
**/**/2004,Female,"**,**, Sweden",$4306.65
**/**/2004,Female,"**,**, United States",$3435.26
**/**/2004,Female,"**,**, United States",$7942.98
**/**/2004,Female,"**,**, United States",$5447.94
**/**/2004,Female,"**,**, United States",$1812.50
**/**/2004,Male,"**,**, Canada",$1129.83
**/**/2004,Male,"**,**, Canada",$1405.83
**/**/2004,Male,"**,**, France",$5054.87
**/**/2004,Male,"**,**, France",$4907.54
**/**/2004,Male,"**,**, France",$3511.27
**/**/2004,Male,"**,**, France",$4826.17
**/**/2004,Male,"**,**, France",$880.79
**/**/2004,Male,"**,**, Mexico",$6995.08
**/**/2004,Male,"**,**, Mexico",$4531.43
**/**/2004,Male,"**,**, Sweden",$6630.49
**/**/2004,Male,"**,**, Sweden",$3875.41
**/**/2004,Male,"**,**, Sweden",$4107.46
**/**/2004,Male,"**,**, United States",$5946.05
**/**/2004,Male,"**,**, United States",$1342.37
**/**/2005,Female,"**,**, Canada",$1310.34
**/**/2005,Female,"**,**, Canada",$1032.14
**/**/2005,Female,"**,**, France",$4518.41
**/**/2005,Female,"**,**, France",$4725.00
**/**/2005,Female,"**,**, Mexico",$6825.59
**/**/2005,Female,"**,**, Mexico",$6230.34
**/**/2005,Female,"**,**, Portugal",$1213.00
**/**/2005,Female,"**,**, Portugal",$4728.31
**/**/2005,Female,"**,**, Portugal",$6289.95
**/**/2005,Female,"**,**, Portugal",$6172.13
**/**/2005,Female,"**,**, Portugal",$4550.42
**/**/2005,Female,"**,**, Portugal",$6296.35
**/**/2005,Female,"**,**, Portugal",$5368.89
**/**/2005,Female,"**,**, Sweden",$5609.60
**/**/2005,Female,"**,**, Sweden",$7134.93
**/**/2005,Female,"**,**, Sweden",$4148.82
**/**/2005,Female,"**,**, United States",$3112.29
**/**/2005,Female,"**,**, United States",$1509.69
**/**/2005,Female,"**,**, United States",$3334.96
**/**/2005,Female,"**,**, United States",$1112.80
**/**/2005,Female,"**,**, United States",$5471.10
**/**/2005,Male,"**,**, Canada",$7600.54
**/**/2005,Male,"**,**, Canada",$3918.00
**/**/2005,Male,"**,**, Canada",$5514.96
**/**/2005,Male,"**,**, France",$1174.30
**/**/2005,Male,"**,**, France",$3030.74
**/**/2005,Male,"**,**, Sweden",$7937.78
**/**/2005,Male,"**,**, Sweden",$5443.77
**/**/2005,Male,"**,**, Sweden",$7242.59
**/**/2005,Male,"**,**, United States",$2729.76
**/**/2005,Male,"**,**, United States",$1966.51
**/**/2006,Female,"**,**, Canada",$1786.57
**/**/2006,Female,"**,**, Canada",$5372.60
**/**/2006,Female,"**,**, France",$6325.50
**/**/2006,Female,"**,**, France",$1907.75
**/**/2006,Female,"**,**, France",$5503.12
**/**/2006,Female,"**,**, France",$7606.13
**/**/2006,Female,"**,**, Mexico",$7184.92
**/**/2006,Female,"**,**, Mexico",$3737.37
**/**/2006,Female,"**,**, Portugal",$2060.75
**/**/2006,Female,"**,**, Portugal",$2533.07
**/**/2006,Female,"**,**, Sweden",$7201.47
**/**/2006,Female,"**,**, Sweden",$3420.93
**/**/2006,Female,"**,**, United States",$6185.72
**/**/2006,Female,"**,**, United States",$7947.82
**/**/2006,Male,"**,**, Portugal",$7800.59
**/**/2006,Male,"**,**, Portugal",$2263.59
**/**/2006,Male,"**,**, Portugal",$2562.92
**/**/2006,Male,"**,**, Sweden",$3003.76
**/**/2006,Male,"**,**, Sweden",$3520.57
**/**/2006,Male,"**,**, United States",$2454.79
**/**/2006,Male,"**,**, United States",$2735.48
**/**/2007,Female,"**,**, Canada",$983.67
**/**/2007,Female,"**,**, Canada",$1611.63
**/**/2007,Female,"**,**, Canada",$5396.24
**/**/2007,Female,"**,**, France",$7418.79
**/**/2007,Female,"**,**, France",$6432.81
**/**/2007,Female,"**,**, France",$6827.27
**/**/2007,Female,"**,**, France",$7634.03
**/**/2007,Female,"**,**, Sweden",$7478.53
**/**/2007,Female,"**,**, Sweden",$4348.19
**/**/2007,Female,"**,**, Sweden",$2385.96
**/**/2007,Female,"**,**, United States",$7653.00
**/**/2007,Female,"**,**, United States",$5663.67
**/**/2007,Female,"**,**, United States",$3591.60
**/**/2007,Female,"**,**, United States",$4942.31
**/**/2007,Male,"**,**, France",$3533.25
**/**/2007,Male,"**,**, France",$6749.86
**/**/2007,Male,"**,**, France",$7689.77
**/**/2007,Male,"**,**, France",$2942.07
**/**/2007,Male,"**,**, Portugal",$7833.82
**/**/2007,Male,"**,**, Portugal",$4578.33
**/**/2007,Male,"**,**, Portugal",$7313.37
**/**/2007,Male,"**,**, Sweden",$2411.09
**/**/2007,Male,"**,**, Sweden",$7468.47
**/**/2007,Male,"**,**, United States",$813.67
**/**/2007,Male,"**,**, United States",$3435.80
**/**/2007,Male,"**,**, United States",$2476.57
**/**/2007,Male,"**,**, United States",$1681.00
**/**/2007,Male,"**,**, United States",$7890.52
**/**/2008,Female,"**,**, Portugal",$6907.90
**/**/2008,Female,"**,**, Portugal",$6520.97
**/**/2008,Female,"**,**, Portugal",$6105.52
**/**/2008,Female,"**,**, Sweden",$4109.65
**/**/2008,Female,"**,**, Sweden",$7268.00
**/**/2008,Female,"**,**, Sweden",$939.87
**/**/2008,Female,"**,**, United States",$1320.94
**/**/2008,Female,"**,**, United States",$4329.22
**/**/2008,Female,"**,**, United States",$3720.58
**/**/2008,Male,"**,**, Canada",$7816.91
**/**/2008,Male,"**,**, Canada",$991.46
**/**/2008,Male,"**,**, France",$4254.84
**/**/2008,Male,"**,**, France",$3542.00
**/**/2008,Male,"**,**, France",$2329.05
**/**/2008,Male,"**,**, Mexico",$7170.52
**/**/2008,Male,"**,**, Mexico",$3602.31
**/**/2008,Male,"**,**, Mexico",$1403.09
**/**/2008,Male,"**,**, Portugal",$2142.15
**/**/2008,Male,"**,**, Portugal",$5825.82
**/**/2008,Male,"**,**, Portugal",$1618.95
**/**/2008,Male,"**,**, United States",$5236.49
**/**/2008,Male,"**,**, United States",$6841.99
**/**/2008,Male,"**,**, United States",$3306.51
**/**/2009,Female,"**,**, Mexico",$2858.06
**/**/2009,Female,"**,**, Mexico",$2098.58
**/**/2009,Female,"**,**, Portugal",$1665.32
**/**/2009,Female,"**,**, Portugal",$5213.70
**/**/2009,Female,"**,**, Portugal",$3483.46
**/**/2009,Female,"**,**, Portugal",$3303.24
**/**/2009,Female,"**,**, Portugal",$7591.61
**/**/2009,Female,"**,**, United States",$805.10
**/**/2009,Female,"**,**, United States",$7311.26
**/**/2009,Male,"**,**, France",$6712.81
**/**/2009,Male,"**,**, France",$5216.68
**/**/2009,Male,"**,**, France",$7519.69
**/**/2009,Male,"**,**, France",$2558.15
**/**/2009,Male,"**,**, Portugal",$3078.97
**/**/2009,Male,"**,**, Portugal",$4575.88
**/**/2009,Male,"**,**, Sweden",$7665.45
**/**/2009,Male,"**,**, Sweden",$6721.69
**/**/2009,Male,"**,**, Sweden",$6261.32
**/**/2010,Female,"**,**, France",$7595.55
**/**/2010,Female,"**,**, France",$2902.49
**/**/2010,Female,"**,**, France",$1999.59
**/**/2010,Female,"**,**, France",$2118.25
**/**/2010,Female,"**,**, Portugal",$5730.25
**/**/2010,Female,"**,**, Portugal",$6508.41
**/**/2010,Female,"**,**, United States",$6968.33
**/**/2010,Female,"**,**, United States",$7983.68
**/**/2010,Male,"**,**, Canada",$2617.72
**/**/2010,Male,"**,**, Canada",$5387.93
**/**/2010,Male,"**,**, Canada",$1876.11
**/**/2010,Male,"**,**, France",$6336.71
**/**/2010,Male,"**,**, France",$3645.69
**/**/2010,Male,"**,**, France",$1824.90
**/**/2010,Male,"**,**, Sweden",$2260.68
**/**/2010,Male,"**,**, Sweden",$2969.04
**/**/1982,*,"**,**, France",$2458.05
**/**/1982,*,"**,**, France",$1160.10
**/**/1983,*,"**,**, United Kingdom",$1127.28
**/**/1983,*,"**,**, United Kingdom",$1569.15
**/**/1985,*,"**,**, Canada",$4501.34
**/**/1985,*,"**,**, Canada",$4468.31
**/**/1988,*,"**,**, Canada",$3401.73
**/**/1988,*,"**,**, Canada",$2465.50
**/**/1990,*,"**,**, Canada",$4627.92
**/**/1990,*,"**,**, Canada",$6642.44
**/**/1991,*,"**,**, Sweden",$1240.82
**/**/1991,*,"**,**, Sweden",$7290.49
**/**/1992,*,"**,**, United States",$5307.88
**/**/1992,*,"**,**, United States",$3912.08
**/**/1995,*,"**,**, Canada",$3609.17
**/**/1995,*,"**,**, Canada",$7782.63
**/**/2002,*,"**,**, Canada",$5937.25
**/**/2002,*,"**,**, Canada",$1403.76
**/**/****,*,"**,**, Canada",$6289.41
**/**/****,*,"**,**, Canada",$7913.17
**/**/****,*,"**,**, Canada",$7376.21
**/**/****,*,"**,**, Canada",$5469.92
**/**/****,*,"**,**, Canada",$4910.20
**/**/****,*,"**,**, Canada",$7760.58
**/**/****,*,"**,**, Canada",$6095.84
**/**/****,*,"**,**, Canada",$5677.74
**/**/****,*,"**,**, Canada",$7202.18
**/**/****,*,"**,**, France",$1841.41
**/**/****,*,"**,**, France",$1350.28
**/**/****,*,"**,**, France",$5410.56
**/**/****,*,"**,**, France",$3988.74
**/**/****,*,"**,**, France",$1399.34
**/**/****,*,"**,**, France",$4468.57
**/**/****,*,"**,**, France",$1366.21
**/**/****,*,"**,**, France",$7680.45
**/**/****,*,"**,**, Mexico",$4077.84
**/**/****,*,"**,**, Mexico",$6340.24
**/**/****,*,"**,**, Mexico",$7049.85
**/**/****,*,"**,**, Mexico",$7303.77
**/**/****,*,"**,**, Mexico",$1095.44
**/**/****,*,"**,**, Mexico",$7814.46
**/**/****,*,"**,**, Mexico",$2435.84
**/**/****,*,"**,**, Mexico",$1188.11
**/**/****,*,"**,**, Mexico",$2407.39
**/**/****,*,"**,**, Mexico",$1395.82
**/**/****,*,"**,**, Mexico",$2587.42
**/**/****,*,"**,**, Mexico",$2280.82
**/**/****,*,"**,**, Mexico",$4210.02
**/**/****,*,"**,**, Mexico",$1390.00
**/**/****,*,"**,**, Mexico",$7517.14
**/**/****,*,"**,**, Mexico",$4856.16
**/**/****,*,"**,**, Portugal",$7327.12
**/**/****,*,"**,**, Portugal",$3717.17
**/**/****,*,"**,**, Portugal",$5530.59
**/**/****,*,"**,**, Portugal",$4919.65
**/**/****,*,"**,**, Portugal",$6549.93
**/**/****,*,"**,**, Portugal",$6191.96
**/**/****,*,"**,**, Portugal",$1684.26
**/**/****,*,"**,**, Portugal",$5191.05
**/**/****,*,"**,**, Portugal",$6187.48
**/**/****,*,"**,**, Portugal",$2261.44
**/**/****,*,"**,**, Portugal",$4323.07
**/**/****,*,"**,**, Portugal",$6184.82
**/**/****,*,"**,**, Portugal",$2320.29
**/**/****,*,"**,**, Sweden",$5435.41
**/**/****,*,"**,**, Sweden",$6552.66
**/**/****,*,"**,**, Sweden",$4862.69
**/**/****,*,"**,**, Sweden",$2293.48
**/**/****,*,"**,**, Sweden",$1583.21
**/**/****,*,"**,**, Sweden",$2096.28
**/**/****,*,"**,**, Sweden",$2946.37
**/**/****,*,"**,**, Sweden",$6293.42
**/**/****,*,"**,**, Sweden",$5891.65
**/**/****,*,"**,**, Sweden",$3625.99
**/**/****,*,"**,**, Sweden",$3358.30
**/**/****,*,"**,**, Sweden",$2468.51
**/**/****,*,"**,**, Sweden",$2789.50
**/**/****,*,"**,**, Sweden",$2692.72
**/**/****,*,"**,**, Sweden",$6819.26
**/**/****,*,"**,**, United Kingdom",$3585.70
**/**/****,*,"**,**, United Kingdom",$7166.43
**/**/****,*,"**,**, United Kingdom",$2367.97
**/**/****,*,"**,**, United Kingdom",$1735.93
**/**/****,*,"**,**, United Kingdom",$809.15
**/**/****,*,"**,**, United Kingdom",$1385.97
**/**/****,*,"**,**, United Kingdom",$1887.39
**/**/****,*,"**,**, United Kingdom",$6517.73
**/**/****,*,"**,**, United Kingdom",$1622.77
**/**/****,*,"**,**, United Kingdom",$3561.11
**/**/****,*,"**,**, United Kingdom",$3837.29
**/**/****,*,"**,**, United States",$4178.43
**/**/****,*,"**,**, United States",$6553.93
**/**/****,*,"**,**, United States",$1165.10
**/**/****,*,"**,**, United States",$4095.50
**/**/****,*,"**,**, United States",$3006.83
**/**/****,*,"**,**, United States",$7700.50
**/**/****,*,"**,**, United States",$4979.70
**/**/****,*,"**,**, United States",$7749.41
Precision is 0.6001
